M_G,G-RP,BP-RP
11.706,1.146,2.53
11.708,1.256,2.994
11.71,0.767,1.347
11.71,1.218,2.756
11.711,1.252,2.953
11.712,1.266,2.953
11.712,1.289,3.302
11.714,1.277,3.171
11.714,1.273,3.074
11.716,1.251,2.961
11.716,1.451,3.21
11.717,1.242,2.929
11.72,1.252,2.965
11.72,1.199,2.766
11.722,1.236,2.954
11.722,1.232,2.828
11.723,1.262,3.091
11.723,1.265,3.038
11.723,1.272,3.073
11.724,1.231,2.847
11.724,1.242,2.927
11.725,1.266,3.177
11.726,1.361,2.297
11.727,1.304,3.19
11.728,1.31,3.217
11.728,1.258,2.974
11.728,1.217,2.825
11.729,1.236,2.911
11.729,1.29,3.048
11.73,1.221,2.835
11.732,1.19,2.78
11.732,1.259,2.916
11.733,1.242,2.93
11.736,1.269,3.057
11.736,1.292,3.179
11.737,1.996,2.889
11.738,1.281,3.162
11.738,1.668,3.071
11.739,1.205,2.7
11.739,1.297,3.161
11.741,1.72,3.117
11.741,1.21,2.831
11.741,1.298,3.196
11.741,1.276,3.08
11.742,1.284,2.962
11.745,1.267,3.051
11.748,1.266,3.044
11.748,1.284,3.029
11.749,1.256,2.995
11.75,1.268,3.057
11.75,1.375,2.916
11.751,1.256,2.854
11.751,1.275,3.093
11.751,1.308,2.503
11.751,1.243,2.934
11.751,1.196,2.723
11.753,1.174,2.571
11.753,1.266,2.874
11.755,1.263,3.016
11.756,1.339,3.183
11.756,1.277,3.096
11.757,1.275,3.049
11.757,1.284,3.088
11.758,1.279,3.09
11.758,1.28,3.082
11.758,1.24,2.804
11.76,1.244,2.946
11.762,1.231,2.862
11.762,1.299,3.167
11.766,1.292,3.181
11.768,1.292,3.113
11.768,1.277,3.061
11.768,1.264,3.001
11.769,1.339,3.417
11.769,1.322,3.348
11.77,1.282,3.112
11.771,1.304,3.304
11.771,1.263,3.036
11.772,1.317,3.243
11.773,1.271,3.06
11.774,1.286,3.102
11.774,1.361,3.1
11.774,1.283,3.141
11.774,1.256,3.107
11.774,1.24,2.914
11.775,1.27,3.031
11.776,1.202,2.745
11.777,1.222,2.828
11.778,1.497,3.089
11.779,1.196,2.665
11.779,1.256,2.988
11.78,1.313,3.067
11.781,1.228,2.874
11.782,1.275,3.084
11.782,1.29,3.144
11.782,1.298,3.189
11.783,1.202,2.735
11.783,1.194,2.723
11.784,1.328,3.261
11.784,1.319,3.295
11.786,1.225,2.872
11.788,1.183,2.735
11.789,1.221,2.813
11.792,1.275,3.07
11.792,1.286,3.175
11.792,1.227,2.886
11.792,1.271,3.059
11.792,1.263,3.016
11.795,1.556,3.159
11.795,1.242,2.959
11.796,1.287,3.14
11.797,1.263,3.012
11.797,1.282,3.08
11.798,1.309,3.152
11.799,1.171,2.665
11.799,1.243,2.933
11.8,1.201,2.763
11.8,1.311,3.169
11.8,1.265,3.004
11.8,1.236,2.9
11.803,1.25,2.979
11.803,1.231,2.867
11.805,1.339,3.12
11.805,1.279,3.047
11.806,1.392,3.079
11.807,1.235,2.957
11.807,1.291,3.197
11.807,1.214,2.763
11.807,1.504,2.076
11.808,1.247,2.88
11.808,1.481,4.373
11.808,1.249,2.895
11.811,1.294,3.178
11.813,1.207,2.857
11.813,1.254,3.017
11.813,1.222,2.83
11.814,1.222,2.832
11.814,1.255,2.969
11.814,1.226,2.816
11.815,1.288,3.126
11.816,1.29,3.116
11.817,1.284,3.106
11.821,1.198,2.812
11.821,1.266,3.036
11.822,1.259,3.021
11.823,1.197,2.72
11.823,1.264,2.926
11.824,1.245,2.901
11.824,1.302,2.955
11.824,1.291,3.253
11.826,1.235,3.041
11.826,1.202,2.737
11.827,1.241,2.994
11.83,1.301,3.317
11.831,1.195,2.626
11.831,1.216,2.802
11.832,1.26,2.992
11.832,1.273,3.072
11.833,1.262,3.014
11.834,1.276,3.066
11.835,1.241,2.745
11.836,1.238,2.9
11.837,1.268,3.009
11.837,1.294,3.282
11.839,1.259,2.796
11.839,1.229,2.896
11.84,1.327,3.23
11.842,1.279,3.112
11.844,1.286,3.137
11.846,1.178,2.648
11.848,1.226,2.889
11.848,1.236,2.911
11.848,1.269,3.046
11.848,1.331,3.222
11.848,1.304,3.321
11.849,1.321,3.32
11.849,1.275,3.095
11.849,1.271,3.05
11.85,1.299,3.174
11.85,1.268,3.025
11.85,1.574,3.151
11.851,1.538,4.616
11.852,1.262,3.015
11.852,1.253,2.958
11.852,1.306,3.028
11.852,1.294,3.268
11.852,1.235,2.881
11.853,1.266,2.996
11.853,1.204,2.717
11.853,1.218,2.761
11.854,1.222,2.836
11.855,1.309,3.097
11.856,1.246,2.94
11.857,1.299,3.206
11.857,1.224,2.843
11.857,1.256,2.994
11.858,1.191,2.818
11.859,1.936,3.04
11.86,1.434,3.092
11.86,1.222,2.772
11.861,1.297,3.308
11.862,1.257,2.76
11.863,1.287,2.864
11.864,0.659,1.17
11.864,1.305,3.319
11.864,1.267,3.049
11.865,1.29,3.132
11.868,1.274,3.062
11.868,1.922,2.93
11.869,1.273,3.082
11.87,1.297,2.993
11.87,1.141,3.192
11.872,1.236,2.88
11.872,1.297,2.993
11.875,1.277,3.097
11.875,1.241,2.848
11.875,1.281,3.077
11.876,1.209,2.772
11.876,1.263,3.005
11.877,1.251,2.991
11.878,1.224,2.845
11.878,1.252,2.909
11.878,0.71,1.265
11.878,1.273,3.06
11.879,1.332,3.409
11.879,1.291,2.981
11.881,1.28,2.958
11.881,1.224,2.871
11.881,1.254,2.597
11.882,1.231,2.891
11.883,1.226,2.789
11.884,1.313,3.046
11.884,1.295,3.154
11.886,1.236,2.834
11.886,1.255,2.992
11.887,1.3,3.293
11.887,1.307,2.859
11.889,1.291,3.172
11.89,1.274,2.917
11.89,1.595,3.192
11.891,1.4,3.234
11.891,1.276,3.103
11.892,1.274,3.103
11.892,1.202,2.838
11.893,1.231,2.868
11.894,1.295,3.118
11.894,1.281,3.047
11.895,1.277,3.118
11.898,1.335,3.277
11.898,1.284,3.084
11.9,1.272,3.064
11.902,1.247,2.926
11.902,1.32,3.234
11.904,1.271,2.966
11.906,1.29,3.158
11.906,1.305,3.114
11.906,1.78,3.145
11.906,1.29,3.159
11.907,1.331,3.227
11.907,1.277,3.126
11.908,1.234,2.844
11.91,1.333,3.184
11.912,1.251,2.953
11.913,1.525,3.265
11.913,1.288,3.154
11.915,1.302,3.226
11.916,1.22,2.814
11.917,1.272,3.065
11.917,1.223,2.743
11.917,1.219,2.852
11.917,1.231,2.929
11.917,1.247,2.899
11.918,1.315,3.186
11.918,1.235,2.867
11.919,1.314,2.718
11.919,1.424,3.195
11.922,1.208,2.83
11.923,1.285,3.148
11.924,0.557,0.918
11.925,1.273,3.066
11.925,1.259,3
11.925,1.292,3.168
11.926,1.242,2.893
11.929,1.249,2.928
11.929,1.269,3.039
11.931,1.25,2.975
11.933,1.262,3.033
11.933,1.311,3.301
11.934,1.243,2.91
11.934,1.168,2.642
11.935,1.22,2.768
11.935,1.275,3.093
11.936,1.304,3.044
11.937,1.292,3.093
11.938,1.245,2.938
11.938,1.296,3.047
11.939,1.584,3.086
11.939,1.288,3.155
11.94,1.394,3.716
11.941,1.26,3.049
11.941,1.314,3.272
11.941,1.294,3.142
11.942,1.298,3.185
11.943,1.288,3.15
11.945,1.29,3.153
11.946,1.418,3.201
11.946,1.275,3.068
11.947,1.269,3.066
11.948,1.227,2.959
11.948,1.258,3.064
11.948,1.263,2.867
11.948,1.308,3.199
11.948,1.289,2.94
11.948,1.431,3.483
11.949,1.305,3.179
11.949,1.204,2.79
11.949,1.256,3
11.95,1.286,3.143
11.951,1.592,2.876
11.952,1.281,3.111
11.952,1.267,3.042
11.953,1.271,3.072
11.953,1.179,2.65
11.955,1.169,2.744
11.955,1.282,3.128
11.956,1.265,3.055
11.957,1.244,2.918
11.957,1.259,2.985
11.957,1.279,3.104
11.958,1.283,3.236
11.96,1.303,3.144
11.961,1.267,2.956
11.963,1.24,2.917
11.964,1.224,2.923
11.965,1.299,3.229
11.965,1.302,2.905
11.968,1.266,3.033
11.968,1.229,2.894
11.968,1.257,3.004
11.968,1.308,3.081
11.969,1.246,2.957
11.97,1.253,2.845
11.972,1.297,3.197
11.974,1.288,3.158
11.974,1.243,2.901
11.975,1.308,3.247
11.975,1.22,2.834
11.975,1.265,3.066
11.975,1.318,3.175
11.976,1.953,3.049
11.978,1.214,2.813
11.978,1.216,2.767
11.979,1.321,3.238
11.979,1.282,3.104
11.98,1.301,3.241
11.981,1.287,3.144
11.981,1.291,3.16
11.982,1.301,3.016
11.982,1.285,3.117
11.983,1.26,3.018
11.984,1.326,3.272
11.984,1.231,2.796
11.984,1.273,2.877
11.985,1.26,2.984
11.986,0.81,1.328
11.986,1.246,2.958
11.987,1.236,2.798
11.988,1.528,3.299
11.988,1.244,2.923
11.988,1.869,3.184
11.989,1.23,2.894
11.991,1.284,3.002
11.991,1.238,2.797
11.991,1.333,3.101
11.994,1.296,3.139
11.996,1.288,3.153
11.996,1.25,2.968
11.997,1.269,3.033
11.998,1.221,2.831
11.998,1.25,2.983
11.999,1.287,3.153
12.002,1.314,3.224
12.004,1.281,3.147
12.005,1.201,2.744
12.005,1.205,2.799
12.007,1.537,4.189
12.008,1.281,3.106
12.008,1.327,3.248
12.009,1.211,2.786
12.009,1.305,3.185
12.009,1.211,2.774
12.012,1.775,3.44
12.012,1.174,2.666
12.012,1.276,3.094
12.013,1.206,2.787
12.014,1.279,3.1
12.015,1.293,3.187
12.016,1.27,3.068
12.016,1.287,3.15
12.017,1.247,2.954
12.017,1.254,2.96
12.017,1.27,3.075
12.019,1.211,2.772
12.02,1.335,3.018
12.021,1.478,1.918
12.022,1.358,3.273
12.023,1.241,2.892
12.024,1.993,3.066
12.025,1.304,3.106
12.025,1.255,3.047
12.027,1.243,2.864
12.027,1.324,3.21
12.028,1.27,3.077
12.028,1.286,3.149
12.03,1.315,2.977
12.031,1.285,2.994
12.031,1.312,3.218
12.031,1.279,3.083
12.032,1.293,2.507
12.032,1.248,2.979
12.034,1.274,3.076
12.034,1.272,3.219
12.036,0.884,1.582
12.038,1.287,3.035
12.039,1.256,2.994
12.04,1.265,3.027
12.04,1.351,3.321
12.041,1.282,3.01
12.044,1.234,2.862
12.045,1.244,2.94
12.046,1.294,3.168
12.047,1.242,2.873
12.048,1.296,3.19
12.048,1.282,2.956
12.05,1.257,2.871
12.052,1.283,3.126
12.052,1.264,3.012
12.052,1.272,3.077
12.055,1.261,3.008
12.055,1.288,2.879
12.055,1.298,3.182
12.056,0.814,1.627
12.056,1.246,2.976
12.056,1.282,3.125
12.059,1.214,2.748
12.059,1.329,3.165
12.06,1.305,3.247
12.06,1.32,3.28
12.061,1.297,3.19
12.063,1.242,2.908
12.063,1.167,2.642
12.063,1.265,2.853
12.065,1.217,2.812
12.066,1.286,3.146
12.067,1.315,3.108
12.068,1.294,3.154
12.07,1.439,3.268
12.071,1.341,2.908
12.071,1.308,3.239
12.071,1.368,3.294
12.074,1.226,2.87
12.074,1.27,3.071
12.075,1.264,3.03
12.076,1.281,3.085
12.077,1.234,2.856
12.077,0.81,1.436
12.078,1.225,2.819
12.082,1.238,2.83
12.083,1.296,3.082
12.084,1.287,3.052
12.084,1.335,3.284
12.088,1.331,3.277
12.088,1.27,3.06
12.088,1.287,3.154
12.089,1.321,3.269
12.09,1.302,3.25
12.09,1.281,3.121
12.091,1.357,2.802
12.091,1.276,3.083
12.093,1.333,3.291
12.094,1.313,3.118
12.095,1.292,3.026
12.095,1.282,3.133
12.096,1.247,2.926
12.096,1.281,2.966
12.097,1.296,3.301
12.097,2.079,3.083
12.097,1.291,3.153
12.099,1.32,3.087
12.099,1.302,3.249
12.102,1.342,3.216
12.104,1.275,3.059
12.105,1.266,3.05
12.106,1.252,3.108
12.107,1.232,2.859
12.108,1.332,3.157
12.108,1.287,3.162
12.11,1.305,3.187
12.114,1.221,2.818
12.117,1.291,3.152
12.118,1.263,2.903
12.118,1.294,3.18
12.119,1.612,3.12
12.123,1.582,2.854
12.124,1.391,3.307
12.124,1.283,3.016
12.126,1.255,3.001
12.126,1.227,2.814
12.13,1.244,2.881
12.131,1.252,2.944
12.131,1.304,3.182
12.131,1.26,2.811
12.131,1.247,2.912
12.131,1.358,3.281
12.133,1.259,2.945
12.135,1.312,2.979
12.139,1.293,3.181
12.141,1.262,2.963
12.142,1.325,3.149
12.142,1.304,2.985
12.142,1.204,2.699
12.143,1.223,2.827
12.144,1.227,2.855
12.144,1.297,3.174
12.145,1.244,2.714
12.145,1.186,2.749
12.147,1.257,2.967
12.148,1.278,3.025
12.149,1.303,3.13
12.149,1.322,3.338
12.15,1.294,3.139
12.15,1.32,3.343
12.152,1.239,2.939
12.154,1.252,3.009
12.154,1.268,2.996
12.156,1.414,3.223
12.157,1.302,3.275
12.158,1.608,3.339
12.159,1.297,3.142
12.159,0.533,1.048
12.159,1.318,3.304
12.16,1.435,3.631
12.16,1.292,3.182
12.161,1.707,2.786
12.161,1.307,3.173
12.162,1.313,3.28
12.162,1.313,3.168
12.162,1.324,3.29
12.165,1.279,3.095
12.165,1.264,2.88
12.165,1.281,3.116
12.165,1.235,2.923
12.165,1.249,2.901
12.168,1.314,3.23
12.168,1.239,2.89
12.168,1.843,3.083
12.169,1.318,2.905
12.174,1.277,3.11
12.174,1.285,3.14
12.174,1.261,3.111
12.175,1.295,3.191
12.179,1.215,3.017
12.184,1.264,3.035
12.186,1.231,2.855
12.188,1.239,2.925
12.189,1.341,3.443
12.192,1.297,3.185
12.192,1.253,2.985
12.198,1.446,4.357
12.198,1.493,4.243
12.199,1.3,3.205
12.2,1.225,2.786
12.2,1.306,3.135
12.2,1.303,3.248
12.201,1.293,3.18
12.202,1.233,2.54
12.202,1.258,2.931
12.202,1.214,2.837
12.202,1.32,3.241
12.204,1.249,2.963
12.204,1.206,2.859
12.205,1.252,2.943
12.205,0.736,1.143
12.207,1.237,2.672
12.208,0.518,0.813
12.208,1.302,3.106
12.208,1.291,3.156
12.208,1.283,3.135
12.208,1.313,3.226
12.209,1.197,2.725
12.209,1.285,3.142
12.21,1.293,3.12
12.21,1.277,3.109
12.211,1.259,2.992
12.212,1.316,3.321
12.215,1.281,3.119
12.216,1.314,3.266
12.218,1.36,3.312
12.218,1.398,3.152
12.219,1.299,3.111
12.219,1.438,3.237
12.219,1.315,3.233
12.22,1.262,3.038
12.22,1.261,2.857
12.22,1.26,3.006
12.221,1.255,2.948
12.221,1.326,3.386
12.222,1.224,2.811
12.223,1.842,3.083
12.223,1.342,3.029
12.223,1.213,2.751
12.224,1.275,3.101
12.226,1.271,3.094
12.227,1.276,2.861
12.229,1.271,3.047
12.231,1.358,3.459
12.231,1.316,3.31
12.233,1.299,3.201
12.234,1.285,3.118
12.235,1.291,3.173
12.235,1.221,3.09
12.235,1.302,3.228
12.235,1.319,3.355
12.239,1.292,3.28
12.24,1.285,3.137
12.241,1.36,3.284
12.241,1.362,3.561
12.241,1.278,3.103
12.241,1.329,3.129
12.242,1.262,3.015
12.243,1.301,3.22
12.246,1.285,3.142
12.246,1.344,3.369
12.247,1.299,3.159
12.247,1.271,2.988
12.248,1.255,2.939
12.249,1.28,3.097
12.249,1.273,2.951
12.249,1.338,2.976
12.251,1.294,3.119
12.252,1.26,2.833
12.253,1.323,3.303
12.254,1.296,3.18
12.256,1.284,2.966
12.256,1.305,3.235
12.256,1.31,3.239
12.258,1.282,3.146
12.259,1.178,2.715
12.259,1.323,3.285
12.259,1.288,3.137
12.26,1.281,3.125
12.262,1.287,3.147
12.262,1.295,3.219
12.264,1.219,2.841
12.265,2.004,3.265
12.266,1.341,3.36
12.269,1.268,3.057
12.271,1.379,3.345
12.272,1.269,3.069
12.281,1.293,3.175
12.282,1.26,3.013
12.283,1.295,2.805
12.284,1.299,3.214
12.287,1.247,2.964
12.288,1.301,3.202
12.289,1.309,3.074
12.291,1.331,3.128
12.291,1.289,2.823
12.292,1.338,3.369
12.294,1.365,3.658
12.294,1.313,3.277
12.295,1.254,3.035
12.296,1.228,2.897
12.298,1.301,3.188
12.302,1.273,3.099
12.306,1.267,2.978
12.307,1.331,3.265
12.309,1.272,3.105
12.312,1.29,3.181
12.313,1.264,2.936
12.313,1.244,3.018
12.313,1.413,3.472
12.317,1.336,3.413
12.321,1.242,2.822
12.322,0.634,1.098
12.324,1.282,3.131
12.324,1.273,3.08
12.325,1.326,3.008
12.325,1.31,3.303
12.33,1.327,3.078
12.33,1.282,3.14
12.331,1.279,3.116
12.331,1.221,2.591
12.332,1.316,3.296
12.334,1.232,2.901
12.339,1.252,2.985
12.34,1.308,3.275
12.341,1.259,3.009
12.345,1.3,3.207
12.355,1.315,2.903
12.356,1.247,2.958
12.357,1.3,3.092
12.357,1.298,3.205
12.358,1.303,3.22
12.358,1.275,3.106
12.367,1.298,3.212
12.367,1.347,3.239
12.367,1.287,3.023
12.368,1.275,3.001
12.368,1.302,3.242
12.369,1.348,3.287
12.37,1.273,2.775
12.372,1.258,3.04
12.374,1.308,3.266
12.376,1.307,3.253
12.378,1.284,2.814
12.379,1.289,3.107
12.38,1.424,2.818
12.38,1.316,3.286
12.383,1.276,3.12
12.383,1.265,3.028
12.384,1.321,3.322
12.386,1.335,3.232
12.387,1.281,3.112
12.387,0.759,1.296
12.387,1.328,3.368
12.389,1.796,2.728
12.391,1.312,3.181
12.391,1.316,3.312
12.392,1.228,2.698
12.393,1.309,2.849
12.393,1.72,2.726
12.394,2.287,-10.644
12.394,1.305,3.193
12.395,1.273,3.098
12.395,1.269,3.073
12.398,1.298,3.216
12.4,1.529,2.177
12.4,1.546,2.984
12.403,1.268,3.068
12.403,1.284,3.124
12.408,1.309,3.214
12.411,1.267,3.061
12.412,1.29,3.214
12.412,1.201,2.688
12.413,1.287,3.117
12.414,1.281,2.866
12.414,1.281,3.136
12.416,1.291,3.181
12.42,1.282,3.147
12.421,1.325,3.253
12.422,1.306,3.229
12.423,1.342,3.201
12.425,1.295,3.077
12.425,1.302,3.36
12.425,1.302,3.214
12.426,1.259,3.136
12.427,1.323,3.344
12.427,1.497,3.592
12.428,1.251,2.633
12.429,1.297,3.188
12.431,1.282,3.048
12.431,1.265,2.986
12.434,1.329,3.269
12.437,1.363,3.215
12.443,1.327,3.242
12.445,1.3,3.233
12.446,1.325,3.314
12.446,1.264,2.738
12.448,1.306,3.26
12.448,1.265,3.026
12.453,1.282,3
12.455,1.311,3.274
12.457,1.312,3.309
12.457,1.348,3.303
12.459,1.268,3.067
12.459,1.302,3.198
12.461,1.221,2.901
12.464,1.3,3.088
12.464,1.253,3.014
12.466,1.209,2.672
12.468,1.317,3.335
12.471,1.319,3.23
12.472,1.292,3.193
12.473,1.322,3.333
12.476,1.304,3.338
12.478,1.407,2.837
12.48,1.252,2.92
12.48,1.363,2.636
12.481,1.304,3.054
12.482,1.318,3.301
12.483,1.314,3.311
12.486,1.383,3.564
12.49,1.31,3.27
12.491,1.313,3.289
12.491,1.278,3.118
12.491,1.265,3.041
12.494,1.288,3.129
12.498,1.278,2.961
12.503,1.304,3.124
12.503,1.306,3.247
12.508,1.286,3.102
12.508,1.251,3.003
12.51,1.339,3.13
12.511,1.327,3.22
12.512,1.357,3.312
12.517,1.331,3.373
12.519,1.313,3.287
12.52,1.307,3.25
12.521,1.325,3.331
12.521,1.282,3.138
12.522,1.329,3.41
12.522,1.311,3.247
12.525,1.295,3.089
12.527,0.887,1.425
12.529,1.238,2.711
12.529,1.286,3.151
12.53,1.298,3.361
12.531,1.286,3.016
12.532,1.299,3.205
12.537,1.304,3.262
12.54,1.319,3.111
12.549,1.698,3.098
12.549,1.306,3.222
12.551,1.281,3.129
12.554,1.305,3.214
12.561,1.319,3.152
12.561,1.347,3.348
12.562,1.387,2.806
12.563,1.305,3.265
12.564,1.262,3.027
12.568,0.929,1.312
12.568,1.331,3.375
12.573,1.285,3.153
12.578,1.322,3.347
12.578,1.405,2.536
12.579,1.243,3.025
12.579,1.35,3.072
12.584,1.313,2.948
12.585,1.328,3.198
12.587,1.259,3.077
12.587,1.313,3.273
12.588,1.302,3.197
12.59,1.315,2.953
12.593,1.285,3.148
12.595,1.258,2.938
12.596,1.324,3.182
12.597,1.338,3.417
12.6,1.314,3.133
12.601,1.306,2.956
12.608,1.194,2.561
12.613,1.403,3.304
12.619,1.633,2.425
12.632,1.329,3.377
12.633,1.35,3.417
12.633,1.386,3.732
12.642,1.297,3.204
12.643,1.308,3.286
12.646,1.335,3.416
12.647,1.194,2.735
12.647,1.329,3.15
12.652,1.362,3.355
12.663,1.341,3.459
12.665,1.326,3.355
12.677,1.353,3.345
12.677,1.328,3.349
12.681,1.312,3.248
12.685,1.305,3.261
12.687,1.34,3.447
12.687,1.42,3.815
12.688,1.283,3.148
12.689,1.325,3.324
12.708,1.211,2.779
12.709,1.532,3.101
12.709,1.336,3.352
12.714,1.336,3.427
12.719,1.341,3.111
12.724,1.417,3.43
12.728,1.426,3.341
12.729,1.53,3.565
12.729,1.676,3.897
12.741,0.834,1.63
12.742,1.484,3.716
12.745,1.437,2.022
12.753,1.303,3.207
12.76,1.333,3.42
12.76,0.841,1.311
12.76,1.34,3.254
12.764,1.329,3.296
12.764,1.233,2.959
12.772,0.941,1.346
12.774,1.334,3.418
12.776,1.219,2.728
12.778,1.333,3.414
12.788,1.124,2.316
12.8,1.321,2.999
12.801,1.334,3.417
12.82,1.295,3.138
12.825,1.344,3.497
12.832,1.38,3.444
12.832,1.028,1.656
12.837,1.31,3.26
12.841,1.343,3.441
12.847,0.558,0.878
12.861,1.345,3.467
12.863,1.33,3.44
12.866,1.141,2.351
12.867,0.784,1.406
12.867,1.333,3.256
12.868,1.347,3.48
12.871,1.359,3.533
12.891,1.338,3.456
12.893,1.333,3.409
12.893,1.862,3.597
12.905,1.369,3.397
12.908,1.37,3.603
12.921,1.233,2.654
12.925,1.332,3.416
12.943,1.32,3.121
12.944,1.322,3.367
12.948,1.691,1.863
12.951,1.371,3.555
12.953,1.329,3.243
12.957,1.365,3.297
12.958,1.329,3.413
12.961,1.326,3.375
12.974,1.152,1.669
12.986,1.335,3.471
12.987,1.364,3.473
13.002,0.813,1.56
13.026,0.771,1.288
13.039,1.351,3.519
13.058,0.539,0.943
13.078,1.4,3.511
13.08,1.368,3.54
13.082,1.528,3.206
13.088,1.376,3.6
13.096,1.068,1.951
13.115,1.384,3.439
13.124,1.371,3.54
13.127,0.53,0.656
13.136,1.404,3.13
13.141,1.355,3.545
13.146,1.381,3.63
13.155,1.415,3.128
13.167,1.3,3.082
13.169,0.653,1.186
13.176,1.37,3.592
13.177,1.301,3.055
13.18,1.193,2.474
13.181,1.469,2.654
13.186,1.39,3.165
13.194,0.61,0.979
13.227,1.394,3.746
13.245,1.467,3.118
13.255,1.332,3.326
13.258,0.797,1.147
13.262,1.546,2.556
13.289,0.54,0.969
13.3,0.737,1.249
13.314,1.334,2.424
13.338,1.249,2.806
13.369,1.228,1.656
13.379,1.3,1.721
13.395,0.822,1.181
13.413,1.463,1.574
13.434,1.286,2.598
13.44,1.476,2.103
13.446,1.152,2.294
13.456,0.887,1.572
13.462,0.525,0.862
13.473,1.078,1.408
13.499,1.157,2.335
13.521,1.426,3.698
13.561,1.525,3.365
13.563,2.318,2.954
13.567,0.47,0.855
13.585,1.708,2.802
13.591,1.025,1.762
13.606,1.044,2.196
13.614,0.868,1.304
13.622,0.743,1.272
13.624,1.43,3.536
13.65,1.341,2.591
13.65,1.011,1.992
13.666,0.906,1.463
13.68,1.085,1.856
13.698,1.694,3.047
13.71,0.96,1.695
13.733,1.266,2.695
13.753,1.416,1.542
13.788,1.294,1.189
13.801,1.051,1.869
13.836,1.304,1.997
13.843,1.201,2.155
13.885,0.555,0.945
13.893,1.504,2.706
13.911,1.527,2.255
13.914,1.1,1.537
13.919,0.357,0.451
13.929,1.184,1.479
13.931,1.583,2.209
13.955,1.498,3.721
13.958,0.722,1.227
13.994,0.778,1.262
13.996,1.071,1.917
